Tool,length,node_id,subgraph_id
bifrost,85,5336,0
bifrost,61,5337,0
bifrost,61,5338,0
bifrost,68,5339,0
bifrost,60,5340,0
bifrost,46,5341,0
bifrost,61,5342,0
bifrost,44,5343,0
bifrost,49,5344,0
bifrost,52,5345,0
bifrost,35,5346,0
bifrost,67,5347,0
bifrost,49,5348,0
bifrost,42,5349,0
bifrost,39,5350,0
bifrost,40,5351,0
bifrost,80,5352,0
bifrost,55,5353,0
bifrost,36,5354,0
bifrost,33,5355,0
bifrost,46,5356,0
bifrost,36,5357,0
bifrost,39,5358,0
bifrost,48,5359,0
bifrost,952,5360,0
bifrost,59,5361,0
bifrost,68,5362,0
bifrost,33,5363,0
bifrost,56,5364,0
bifrost,32,5365,0
bifrost,61,5366,0
bifrost,82,5367,0
bifrost,61,5368,0
bifrost,152,5369,0
bifrost,61,5370,0
bifrost,149,5371,0
bifrost,207,5372,0
bifrost,61,5373,0
bifrost,263,5374,0
bifrost,63,5375,0
bifrost,50,5376,0
bifrost,40,5377,0
bifrost,36,5378,0
bifrost,61,5379,0
bifrost,55,5380,0
bifrost,48,5381,0
bifrost,36,5382,0
bifrost,49,5383,0
bifrost,36,5384,0
bifrost,38,5385,0
bifrost,61,5386,0
bifrost,56,5387,0
bifrost,61,5388,0
bifrost,36,5389,0
bifrost,36,5390,0
bifrost,43,5391,0
bifrost,61,5392,0
bifrost,61,5393,0
bifrost,61,5394,0
bifrost,57,5395,0
bifrost,61,5396,0
bifrost,54,5397,0
bifrost,61,5398,0
bifrost,61,5399,0
bifrost,61,5400,0
bifrost,61,5401,0
bifrost,61,5402,0
bifrost,59,5403,0
bifrost,58,5404,0
bifrost,58,5405,0
bifrost,40,5406,0
bifrost,59,5407,0
bifrost,61,5408,0
bifrost,61,5409,0
bifrost,61,5410,0
bifrost,61,5411,0
bifrost,51,5412,0
bifrost,61,5413,0
bifrost,88,5414,0
bifrost,113,5415,0
bifrost,137,5416,0
bifrost,47,5417,0
bifrost,45,5418,0
bifrost,46,5419,0
bifrost,54,5420,0
bifrost,35,5421,0
bifrost,61,5422,0
bifrost,61,5423,0
bifrost,46,5424,0
bifrost,41,5425,0
bifrost,43,5426,0
bifrost,55,5427,0
bifrost,52,5428,0
bifrost,59,5429,0
bifrost,41,5430,0
bifrost,37,5431,0
bifrost,53,5432,0
bifrost,47,5433,0
bifrost,61,5434,0
bifrost,61,5435,0
bifrost,53,5436,0
bifrost,63,5437,0
bifrost,56,5438,0
bifrost,33,5439,0
bifrost,61,5440,0
bifrost,58,5441,0
bifrost,58,5442,0
bifrost,57,5443,0
bifrost,59,5444,0
bifrost,61,5445,0
bifrost,35,5446,0
bifrost,50,5447,0
bifrost,61,5448,0
bifrost,61,5449,0
bifrost,61,5450,0
bifrost,61,5451,0
bifrost,61,5452,0
bifrost,61,5453,0
bifrost,61,5454,0
bifrost,61,5455,0
bifrost,61,5456,0
bifrost,61,5457,0
bifrost,60,5458,0
bifrost,61,5459,0
bifrost,57,5460,0
bifrost,55,5461,0
bifrost,61,5462,0
bifrost,61,5463,0
bifrost,61,5464,0
bifrost,61,5465,0
bifrost,52,5466,0
bifrost,54,5467,0
bifrost,32,5468,0
bifrost,57,5469,0
bifrost,61,5470,0
bifrost,61,5471,0
bifrost,61,5472,0
bifrost,61,5473,0
bifrost,61,5474,0
bifrost,61,5475,0
bifrost,38,5476,0
bifrost,61,5477,0
bifrost,61,5478,0
bifrost,61,5479,0
bifrost,39,5480,0
bifrost,38,5481,0
bifrost,39,5482,0
bifrost,61,5483,0
bifrost,61,5484,0
bifrost,61,5485,0
bifrost,53,5486,0
bifrost,61,5487,0
bifrost,43,5488,0
bifrost,253,5489,0
bifrost,82,5490,0
bifrost,51,5491,0
bifrost,40,5492,0
bifrost,51,5493,0
bifrost,72,5494,0
bifrost,61,5495,0
bifrost,61,5496,0
bifrost,61,5497,0
bifrost,61,5498,0
bifrost,39,5499,0
bifrost,61,5500,0
bifrost,61,5501,0
bifrost,61,5502,0
bifrost,76,5503,0
bifrost,61,5504,0
bifrost,61,5505,0
bifrost,61,5506,0
bifrost,61,5507,0
bifrost,61,5508,0
bifrost,79,5509,0
bifrost,61,5510,0
bifrost,35,5511,0
bifrost,61,5512,0
bifrost,61,5513,0
bifrost,61,5514,0
bifrost,106,5515,0
bifrost,61,5516,0
bifrost,58,5517,0
bifrost,61,5518,0
bifrost,71,5519,0
bifrost,60,5520,0
bifrost,61,5521,0
bifrost,61,5522,0
bifrost,61,5523,0
bifrost,61,5524,0
bifrost,61,5525,0
bifrost,97,5526,0
bifrost,41,5527,0
bifrost,116,5528,0
bifrost,77,5529,0
bifrost,32,5530,0
bifrost,79,5531,0
bifrost,60,5532,0
bifrost,61,5533,0
bifrost,61,5534,0
bifrost,61,5535,0
bifrost,74,5536,0
bifrost,32,5537,0
bifrost,45,5538,0
bifrost,44,5539,0
bifrost,61,5540,0
bifrost,56,5541,0
bifrost,35,5542,0
bifrost,80,5543,0
bifrost,41,5544,0
bifrost,61,5545,0
bifrost,61,5546,0
bifrost,32,5547,0
bifrost,61,5548,0
bifrost,61,5549,0
bifrost,61,5550,0
bifrost,61,5551,0
bifrost,61,5552,0
bifrost,61,5553,0
bifrost,58,5554,0
bifrost,33,5555,0
bifrost,61,5556,0
bifrost,61,5557,0
bifrost,61,5558,0
bifrost,61,5559,0
bifrost,61,5560,0
bifrost,71,5561,0
bifrost,61,5562,0
bifrost,59,5563,0
bifrost,47,5564,0
bifrost,61,5565,0
bifrost,38,5566,0
bifrost,99,5567,0
bifrost,33,5568,0
bifrost,4197,5569,0
bifrost,61,5570,0
bifrost,61,5571,0
bifrost,61,5572,0
bifrost,61,5573,0
bifrost,61,5574,0
bifrost,61,5575,0
bifrost,61,5576,0
bifrost,61,5577,0
bifrost,61,5578,0
bifrost,61,5579,0
bifrost,61,5580,0
bifrost,61,5581,0
bifrost,61,5582,0
bifrost,61,5583,0
bifrost,61,5584,0
bifrost,61,5585,0
bifrost,39,5586,0
bifrost,32,5587,0
bifrost,37,5588,0
bifrost,32,5589,0
bifrost,39,5590,0
bifrost,61,5591,0
bifrost,53,5592,0
bifrost,61,5593,0
bifrost,61,5594,0
bifrost,61,5595,0
bifrost,61,5596,0
bifrost,52,5597,0
bifrost,61,5598,0
bifrost,61,5599,0
bifrost,61,5600,0
bifrost,61,5601,0
bifrost,61,5602,0
bifrost,61,5603,0
bifrost,43,5604,0
bifrost,43,5605,0
bifrost,323,5606,0
bifrost,61,5607,0
bifrost,61,5608,0
bifrost,61,5609,0
bifrost,61,5610,0
bifrost,61,5611,0
bifrost,61,5612,0
bifrost,61,5613,0
bifrost,61,5614,0
bifrost,61,5615,0
bifrost,61,5616,0
bifrost,61,5617,0
bifrost,61,5618,0
bifrost,61,5619,0
bifrost,61,5620,0
bifrost,61,5621,0
bifrost,61,5622,0
bifrost,61,5623,0
bifrost,83,5624,0
bifrost,230,5625,0
bifrost,61,5626,0
bifrost,40,5627,0
bifrost,32,5628,0
bifrost,46,5629,0
bifrost,63,5630,0
bifrost,61,5631,0
bifrost,42,5632,0
bifrost,70,5633,0
bifrost,89,5634,0
bifrost,38,5635,0
bifrost,61,5636,0
bifrost,57,5637,0
bifrost,33,5638,0
bifrost,60,5639,0
bifrost,61,5640,0
bifrost,45,5641,0
bifrost,47,5642,0
bifrost,90,5643,0
bifrost,44,5644,0
bifrost,36,5645,0
bifrost,54,5646,0
bifrost,58,5647,0
bifrost,156,5648,0
bifrost,40,5649,0
bifrost,61,5650,0
bifrost,61,5651,0
bifrost,61,5652,0
bifrost,61,5653,0
bifrost,61,5654,0
bifrost,61,5655,0
bifrost,61,5656,0
bifrost,61,5657,0
bifrost,61,5658,0
bifrost,61,5659,0
bifrost,36,5660,0
bifrost,61,5661,0
bifrost,61,5662,0
bifrost,61,5663,0
bifrost,61,5664,0
bifrost,61,5665,0
bifrost,54,5666,0
bifrost,54,5667,0
bifrost,61,5668,0
bifrost,61,5669,0
bifrost,57,5670,0
bifrost,57,5671,0
bifrost,37,5672,0
bifrost,61,5673,0
bifrost,61,5674,0
bifrost,91,5675,0
bifrost,35,5676,0
bifrost,78,5677,0
bifrost,61,5678,0
bifrost,61,5679,0
bifrost,61,5680,0
bifrost,61,5681,0
bifrost,61,5682,0
bifrost,61,5683,0
bifrost,61,5684,0
bifrost,61,5685,0
bifrost,61,5686,0
bifrost,58,5687,0
bifrost,55,5688,0
bifrost,61,5689,0
bifrost,53,5690,0
bifrost,61,5691,0
bifrost,61,5692,0
bifrost,61,5693,0
bifrost,61,5694,0
bifrost,61,5695,0
bifrost,61,5696,0
bifrost,61,5697,0
bifrost,61,5698,0
bifrost,61,5699,0
bifrost,61,5700,0
bifrost,61,5701,0
bifrost,61,5702,0
bifrost,61,5703,0
bifrost,61,5704,0
bifrost,61,5705,0
bifrost,61,5706,0
bifrost,61,5707,0
bifrost,61,5708,0
bifrost,61,5709,0
bifrost,61,5710,0
bifrost,42,5711,0
bifrost,61,5712,0
bifrost,61,5713,0
bifrost,32,5714,0
bifrost,52,5715,0
bifrost,61,5716,0
bifrost,61,5717,0
bifrost,61,5718,0
bifrost,82,5719,0
bifrost,79,5720,0
bifrost,238,5721,0
bifrost,61,5722,0
bifrost,33,5723,0
bifrost,61,5724,0
bifrost,145,5725,0
bifrost,61,5726,0
bifrost,54,5727,0
bifrost,63,5728,0
bifrost,61,5729,0
bifrost,48,5730,0
bifrost,149,5731,0
bifrost,70,5732,0
bifrost,61,5733,0
bifrost,63,5734,0
bifrost,436,5735,0
bifrost,58,5736,0
bifrost,67,5737,0
bifrost,61,5738,0
bifrost,58,5739,0
bifrost,61,5740,0
bifrost,53,5741,0
bifrost,61,5742,0
bifrost,38,5743,0
bifrost,61,5744,0
bifrost,89,5745,0
bifrost,268,5746,0
bifrost,129,5747,0
bifrost,61,5748,0
bifrost,85,5749,0
bifrost,1529,5750,0
bifrost,61,5751,0
bifrost,61,5752,0
bifrost,55,5753,0
bifrost,34,5754,0
bifrost,73,5755,0
bifrost,61,5756,0
bifrost,61,5757,0
bifrost,61,5758,0
bifrost,61,5759,0
bifrost,61,5760,0
bifrost,46,5761,0
bifrost,64,5762,0
bifrost,37,5763,0
bifrost,45,5764,0
bifrost,61,5765,0
bifrost,71,5766,0
bifrost,61,5767,0
bifrost,240,5768,0
bifrost,68,5769,0
bifrost,196,5770,0
bifrost,61,5771,0
bifrost,51,5772,0
bifrost,53,5773,0
bifrost,33,5774,0
bifrost,61,5775,0
bifrost,61,5776,0
bifrost,61,5777,0
bifrost,61,5778,0
bifrost,66,5779,0
bifrost,82,5780,0
bifrost,61,5781,0
bifrost,82,5782,0
bifrost,121,5783,0
bifrost,72,5784,0
bifrost,61,5785,0
bifrost,67,5786,0
bifrost,61,5787,0
bifrost,111,5788,0
bifrost,64,5789,0
bifrost,61,5790,0
bifrost,61,5791,0
bifrost,61,5792,0
bifrost,61,5793,0
bifrost,61,5794,0
bifrost,50,5795,0
bifrost,61,5796,0
bifrost,33,5797,0
bifrost,56,5798,0
bifrost,36,5799,0
bifrost,61,5800,0
bifrost,61,5801,0
bifrost,61,5802,0
bifrost,61,5803,0
bifrost,61,5804,0
bifrost,61,5805,0
bifrost,61,5806,0
bifrost,61,5807,0
bifrost,61,5808,0
bifrost,36,5809,0
bifrost,61,5810,0
bifrost,40,5811,0
bifrost,61,5812,0
bifrost,61,5813,0
bifrost,37,5814,0
bifrost,199,5815,0
bifrost,86,5816,0
bifrost,118,5817,0
bifrost,76,5818,0
bifrost,95,5819,0
bifrost,70,5820,0
bifrost,97,5821,0
bifrost,134,5822,0
bifrost,61,5823,0
bifrost,34,5824,0
bifrost,52,5825,0
bifrost,61,5826,0
bifrost,61,5827,0
bifrost,40,5828,0
bifrost,82,5829,0
bifrost,79,5830,0
bifrost,61,5831,0
bifrost,71,5832,0
bifrost,306,5833,0
bifrost,79,5834,0
bifrost,61,5835,0
bifrost,61,5836,0
bifrost,53,5837,0
bifrost,64,5838,0
bifrost,67,5839,0
bifrost,43,5840,0
bifrost,68,5841,0
bifrost,70,5842,0
bifrost,136,5843,0
bifrost,133,5844,0
bifrost,91,5845,0
bifrost,106,5846,0
bifrost,354,5847,0
bifrost,231,5848,0
bifrost,70,5849,0
bifrost,85,5850,0
bifrost,46,5851,0
bifrost,50,5852,0
bifrost,94,5853,0
bifrost,32,5854,0
bifrost,33,5855,0
bifrost,58,5856,0
bifrost,52,5857,0
bifrost,50,5858,0
bifrost,76,5859,0
bifrost,63,5860,0
bifrost,265,5861,0
bifrost,61,5862,0
bifrost,85,5863,0
bifrost,76,5864,0
bifrost,61,5865,0
bifrost,61,5866,0
bifrost,61,5867,0
bifrost,60,5868,0
bifrost,37,5869,0
bifrost,61,5870,0
bifrost,40,5871,0
bifrost,34,5872,0
bifrost,76,5873,0
bifrost,87,5874,0
bifrost,42,5875,0
bifrost,49,5876,0
bifrost,50,5877,0
bifrost,105,5878,0
bifrost,61,5879,0
bifrost,61,5880,0
bifrost,61,5881,0
bifrost,61,5882,0
bifrost,58,5883,0
bifrost,61,5884,0
bifrost,61,5885,0
bifrost,61,5886,0
bifrost,61,5887,0
bifrost,61,5888,0
bifrost,61,5889,0
bifrost,61,5890,0
bifrost,61,5891,0
bifrost,61,5892,0
bifrost,61,5893,0
bifrost,61,5894,0
bifrost,61,5895,0
bifrost,44,5896,0
bifrost,53,5897,0
bifrost,61,5898,0
bifrost,61,5899,0
bifrost,61,5900,0
bifrost,61,5901,0
bifrost,52,5902,0
bifrost,61,5903,0
bifrost,61,5904,0
bifrost,61,5905,0
bifrost,61,5906,0
bifrost,61,5907,0
bifrost,61,5908,0
bifrost,52,5909,0
bifrost,61,5910,0
bifrost,61,5911,0
bifrost,61,5912,0
bifrost,48,5913,0
bifrost,61,5914,0
bifrost,50,5915,0
bifrost,61,5916,0
bifrost,53,5917,0
bifrost,32,5918,0
bifrost,48,5919,0
bifrost,58,5920,0
bifrost,61,5921,0
bifrost,60,5922,0
bifrost,61,5923,0
bifrost,61,5924,0
bifrost,61,5925,0
bifrost,61,5926,0
bifrost,61,5927,0
bifrost,61,5928,0
bifrost,61,5929,0
bifrost,61,5930,0
bifrost,61,5931,0
bifrost,61,5932,0
bifrost,61,5933,0
bifrost,33,5934,0
bifrost,61,5935,0
bifrost,55,5936,0
bifrost,61,5937,0
bifrost,33,5938,0
bifrost,35,5939,0
bifrost,61,5940,0
bifrost,51,5941,0
bifrost,61,5942,0
bifrost,61,5943,0
bifrost,61,5944,0
bifrost,61,5945,0
bifrost,61,5946,0
bifrost,61,5947,0
bifrost,55,5948,0
bifrost,57,5949,0
bifrost,61,5950,0
bifrost,61,5951,0
bifrost,61,5952,0
bifrost,61,5953,0
bifrost,61,5954,0
bifrost,61,5955,0
bifrost,61,5956,0
bifrost,61,5957,0
bifrost,61,5958,0
bifrost,61,5959,0
bifrost,61,5960,0
bifrost,61,5961,0
bifrost,61,5962,0
bifrost,61,5963,0
bifrost,61,5964,0
bifrost,61,5965,0
bifrost,61,5966,0
bifrost,61,5967,0
bifrost,61,5968,0
bifrost,61,5969,0
bifrost,61,5970,0
bifrost,61,5971,0
bifrost,58,5972,0
bifrost,61,5973,0
bifrost,42,5974,0
bifrost,56,5975,0
bifrost,61,5976,0
bifrost,61,5977,0
bifrost,51,5978,0
bifrost,61,5979,0
bifrost,61,5980,0
bifrost,61,5981,0
bifrost,61,5982,0
bifrost,61,5983,0
bifrost,61,5984,0
bifrost,61,5985,0
bifrost,61,5986,0
bifrost,61,5987,0
bifrost,61,5988,0
bifrost,61,5989,0
bifrost,61,5990,0
bifrost,59,5991,0
bifrost,46,5992,0
bifrost,61,5993,0
bifrost,59,5994,0
bifrost,61,5995,0
bifrost,61,5996,0
bifrost,61,5997,0
bifrost,61,5998,0
bifrost,61,5999,0
bifrost,61,6000,0
bifrost,61,6001,0
bifrost,61,6002,0
bifrost,61,6003,0
bifrost,61,6004,0
bifrost,59,6005,0
bifrost,56,6006,0
bifrost,53,6007,0
bifrost,50,6008,0
bifrost,61,6009,0
bifrost,61,6010,0
bifrost,55,6011,0
bifrost,61,6012,0
bifrost,61,6013,0
bifrost,61,6014,0
bifrost,56,6015,0
bifrost,61,6016,0
bifrost,61,6017,0
bifrost,61,6018,0
bifrost,61,6019,0
bifrost,87,6020,0
bifrost,32,6021,0
bifrost,107,6022,0
bifrost,98,6023,0
bifrost,61,6024,0
bifrost,34,6025,0
bifrost,34,6026,0
bifrost,33,6027,0
bifrost,34,6028,0
bifrost,33,6029,0
bifrost,47,6030,0
bifrost,50,6031,0
bifrost,32,6032,0
bifrost,34,6033,0
bifrost,34,6034,0
bifrost,61,6035,0
bifrost,61,6036,0
bifrost,61,6037,0
bifrost,61,6038,0
bifrost,61,6039,0
bifrost,61,6040,0
bifrost,61,6041,0
bifrost,61,6042,0
bifrost,61,6043,0
bifrost,56,6044,0
bifrost,32,6045,0
bifrost,44,6046,0
bifrost,36,6047,0
bifrost,34,6048,0
bifrost,32,6049,0
bifrost,35,6050,0
bifrost,32,6051,0
bifrost,41,6052,9
bifrost,35,6053,0
bifrost,32,6054,0
bifrost,32,6055,0
bifrost,33,6056,0
bifrost,32,6057,0
bifrost,49,6058,0
bifrost,56,6059,0
bifrost,33,6060,0
bifrost,32,6061,0
bifrost,44,6062,0
bifrost,32,6063,0
bifrost,32,6064,0
bifrost,53,6065,0
bifrost,38,6066,0
bifrost,35,6067,0
bifrost,49,6068,0
bifrost,2910,6069,0
bifrost,61,6070,0
bifrost,640,6071,0
bifrost,61,6072,0
bifrost,1840,6073,0
bifrost,61,6074,0
bifrost,1594,6075,0
bifrost,34,6076,0
bifrost,61,6077,0
bifrost,1657,6078,0
bifrost,61,6079,0
bifrost,820,6080,0
bifrost,57,6081,0
bifrost,1063,6082,0
bifrost,61,6083,0
bifrost,1077,6084,0
bifrost,61,6085,0
bifrost,49,6086,0
bifrost,61,6087,0
bifrost,1109,6088,0
bifrost,61,6089,0
bifrost,2929,6090,0
bifrost,54,6091,0
bifrost,37,6092,0
bifrost,54,6093,0
bifrost,496,6094,0
bifrost,61,6095,0
bifrost,1678,6096,0
bifrost,61,6097,0
bifrost,787,6098,0
bifrost,37,6099,0
bifrost,2658,6100,0
bifrost,61,6101,0
bifrost,2967,6102,0
bifrost,61,6103,0
bifrost,59,6104,0
bifrost,61,6105,0
bifrost,354,6106,0
bifrost,61,6107,0
bifrost,2096,6108,0
bifrost,61,6109,0
bifrost,457,6110,0
bifrost,61,6111,0
bifrost,132,6112,0
bifrost,61,6113,0
bifrost,350,6114,0
bifrost,61,6115,0
bifrost,139,6116,0
bifrost,36,6117,0
bifrost,670,6118,0
bifrost,61,6119,0
bifrost,470,6120,0
bifrost,61,6121,0
bifrost,1060,6122,0
bifrost,61,6123,0
bifrost,712,6124,0
bifrost,61,6125,0
bifrost,674,6126,0
bifrost,61,6127,0
bifrost,1793,6128,0
bifrost,61,6129,0
bifrost,1601,6130,0
bifrost,61,6131,0
bifrost,883,6132,0
bifrost,61,6133,0
bifrost,63,6134,0
bifrost,61,6135,0
bifrost,867,6136,0
bifrost,61,6137,0
bifrost,1611,6138,0
bifrost,61,6139,0
bifrost,205,6140,0
bifrost,61,6141,0
bifrost,326,6142,0
bifrost,61,6143,0
bifrost,751,6144,0
bifrost,61,6145,0
bifrost,1614,6146,0
bifrost,61,6147,0
bifrost,1604,6148,0
bifrost,61,6149,0
bifrost,1107,6150,0
bifrost,46,6151,0
bifrost,32,6152,0
bifrost,39,6153,0
bifrost,383,6154,0
bifrost,61,6155,0
bifrost,568,6156,0
bifrost,61,6157,0
bifrost,73,6158,0
bifrost,35,6159,0
bifrost,767,6160,0
bifrost,61,6161,0
bifrost,84,6162,0
bifrost,61,6163,0
bifrost,62,6164,0
bifrost,61,6165,0
bifrost,1641,6166,0
bifrost,61,6167,0
bifrost,564,6168,0
bifrost,61,6169,0
bifrost,61,6170,0
bifrost,523,6171,0
bifrost,61,6172,0
bifrost,532,6173,0
bifrost,56,6174,0
bifrost,103,6175,0
bifrost,61,6176,0
bifrost,117,6177,0
bifrost,61,6178,0
bifrost,131,6179,0
bifrost,65,6180,0
bifrost,135,6181,0
bifrost,61,6182,0
bifrost,86,6183,0
bifrost,61,6184,0
bifrost,1641,6185,0
bifrost,61,6186,0
bifrost,955,6187,0
bifrost,418,6188,0
bifrost,49,6189,0
bifrost,59,6190,0
bifrost,657,6191,0
bifrost,61,6192,0
bifrost,205,6193,0
bifrost,61,6194,0
bifrost,57,6195,0
bifrost,742,6196,0
bifrost,61,6197,0
bifrost,392,6198,0
bifrost,61,6199,0
bifrost,48,6200,0
bifrost,61,6201,0
bifrost,1277,6202,0
bifrost,61,6203,0
bifrost,540,6204,0
bifrost,61,6205,0
bifrost,1464,6206,0
bifrost,61,6207,0
bifrost,762,6208,0
bifrost,61,6209,0
bifrost,105,6210,0
bifrost,61,6211,0
bifrost,2728,6212,0
bifrost,43,6213,0
bifrost,48,6214,0
bifrost,43,6215,0
bifrost,1344,6216,0
bifrost,61,6217,0
bifrost,285,6218,0
bifrost,61,6219,0
bifrost,114,6220,0
bifrost,61,6221,0
bifrost,458,6222,0
bifrost,61,6223,0
bifrost,200,6224,0
bifrost,61,6225,0
bifrost,215,6226,0
bifrost,61,6227,0
bifrost,416,6228,0
bifrost,56,6229,0
bifrost,839,6230,0
bifrost,61,6231,0
bifrost,807,6232,0
bifrost,61,6233,0
bifrost,140,6234,0
bifrost,57,6235,0
bifrost,92,6236,0
bifrost,61,6237,0
bifrost,1067,6238,0
bifrost,61,6239,0
bifrost,1280,6240,0
bifrost,61,6241,0
bifrost,2196,6242,0
bifrost,54,6243,0
bifrost,181,6244,0
bifrost,61,6245,0
bifrost,329,6246,0
bifrost,61,6247,0
bifrost,490,6248,0
bifrost,61,6249,0
bifrost,377,6250,0
bifrost,61,6251,0
bifrost,289,6252,0
bifrost,63,6253,0
bifrost,404,6254,0
bifrost,61,6255,0
bifrost,219,6256,0
bifrost,61,6257,0
bifrost,1408,6258,0
bifrost,61,6259,0
bifrost,3371,6260,0
bifrost,61,6261,0
bifrost,3334,6262,0
bifrost,61,6263,0
bifrost,910,6264,0
bifrost,61,6265,0
bifrost,636,6266,0
bifrost,447,6267,0
bifrost,61,6268,0
bifrost,3947,6269,0
bifrost,61,6270,0
bifrost,316,6271,0
bifrost,61,6272,0
bifrost,1897,6273,0
bifrost,61,6274,0
bifrost,701,6275,0
bifrost,61,6276,0
bifrost,1808,6277,0
bifrost,57,6278,0
bifrost,899,6279,0
bifrost,61,6280,0
bifrost,1359,6281,0
bifrost,61,6282,0
bifrost,88,6283,0
bifrost,34,6284,0
bifrost,45,6285,0
bifrost,42,6286,0
bifrost,34,6287,0
bifrost,45,6288,0
bifrost,486,6289,0
bifrost,61,6290,0
bifrost,1601,6291,0
bifrost,61,6292,0
bifrost,1834,6293,0
bifrost,61,6294,0
bifrost,359,6295,0
bifrost,61,6296,0
bifrost,1740,6297,0
bifrost,45,6298,0
bifrost,61,6299,0
bifrost,475,6300,0
bifrost,61,6301,0
bifrost,250,6302,0
bifrost,61,6303,0
bifrost,823,6304,0
bifrost,61,6305,0
bifrost,282,6306,0
bifrost,33,6307,0
bifrost,741,6308,0
bifrost,32,6309,0
bifrost,775,6310,0
bifrost,61,6311,0
bifrost,553,6312,0
bifrost,61,6313,0
bifrost,3370,6314,0
bifrost,61,6315,0
bifrost,960,6316,0
bifrost,61,6317,0
bifrost,2134,6318,0
bifrost,2692,6319,0
bifrost,61,6320,0
bifrost,913,6321,0
bifrost,61,6322,0
bifrost,3138,6323,0
bifrost,61,6324,0
bifrost,451,6325,0
bifrost,61,6326,0
bifrost,3160,6327,0
bifrost,42,6328,0
bifrost,61,6329,0
bifrost,1711,6330,0
bifrost,61,6331,0
bifrost,2522,6332,0
bifrost,61,6333,0
bifrost,1243,6334,0
bifrost,61,6335,0
bifrost,906,6336,0
bifrost,61,6337,0
bifrost,263,6338,0
bifrost,49,6339,0
bifrost,62,6340,0
bifrost,34,6341,0
bifrost,61,6342,0
bifrost,161,6343,0
bifrost,61,6344,0
bifrost,74,6345,0
bifrost,36,6346,0
bifrost,34,6347,0
bifrost,47,6348,0
bifrost,36,6349,0
bifrost,57,6350,0
bifrost,61,6351,0
bifrost,63,6352,0
bifrost,37,6353,0
bifrost,61,6354,0
bifrost,47,6355,0
bifrost,39,6356,0
bifrost,127,6357,0
bifrost,61,6358,0
bifrost,1704,6359,0
bifrost,61,6360,0
bifrost,352,6361,0
bifrost,61,6362,0
bifrost,457,6363,0
bifrost,61,6364,0
bifrost,2242,6365,0
bifrost,61,6366,0
bifrost,1329,6367,0
bifrost,61,6368,0
bifrost,978,6369,0
bifrost,61,6370,0
bifrost,86,6371,0
bifrost,61,6372,0
bifrost,289,6373,0
bifrost,33,6374,0
bifrost,46,6375,0
bifrost,45,6376,0
bifrost,46,6377,0
bifrost,129,6378,0
bifrost,61,6379,0
bifrost,408,6380,0
bifrost,61,6381,0
bifrost,420,6382,0
bifrost,61,6383,0
bifrost,422,6384,0
bifrost,40,6385,0
bifrost,61,6386,0
bifrost,4268,6387,0
bifrost,61,6388,0
bifrost,1723,6389,0
bifrost,61,6390,0
bifrost,1219,6391,0
bifrost,39,6392,0
bifrost,61,6393,0
bifrost,53,6394,0
bifrost,61,6395,0
bifrost,71,6396,0
bifrost,82,6397,0
bifrost,70,6398,0
bifrost,80,6399,0
bifrost,65,6400,0
bifrost,61,6401,0
bifrost,56,6402,0
bifrost,190,6403,0
bifrost,61,6404,0
bifrost,61,6405,0
bifrost,89,6406,0
bifrost,80,6407,0
bifrost,61,6408,0
bifrost,179,6409,0
bifrost,61,6410,0
bifrost,1711,6411,0
bifrost,61,6412,0
bifrost,332,6413,0
bifrost,61,6414,0
bifrost,7603,6415,0
bifrost,61,6416,0
bifrost,1226,6417,0
bifrost,61,6418,0
bifrost,1625,6419,0
bifrost,61,6420,0
bifrost,46,6421,0
bifrost,129,6422,0
bifrost,61,6423,0
bifrost,567,6424,0
bifrost,61,6425,0
bifrost,993,6426,0
bifrost,532,6427,0
bifrost,465,6428,0
bifrost,61,6429,0
bifrost,2631,6430,0
bifrost,61,6431,0
bifrost,116,6432,0
bifrost,681,6433,0
bifrost,989,6434,0
bifrost,61,6435,0
bifrost,3986,6436,0
bifrost,35,6437,0
bifrost,43,6438,0
bifrost,35,6439,0
bifrost,161,6440,0
bifrost,53,6441,0
bifrost,318,6442,0
bifrost,61,6443,0
bifrost,2040,6444,0
bifrost,61,6445,0
bifrost,479,6446,0
bifrost,61,6447,0
bifrost,625,6448,0
bifrost,61,6449,0
bifrost,570,6450,0
bifrost,61,6451,0
bifrost,885,6452,0
bifrost,61,6453,0
bifrost,611,6454,0
bifrost,61,6455,0
bifrost,899,6456,0
bifrost,61,6457,0
bifrost,1141,6458,0
bifrost,32,6459,0
bifrost,32,6460,0
bifrost,56,6461,0
bifrost,32,6462,0
bifrost,32,6463,0
bifrost,419,6464,0
bifrost,61,6465,0
bifrost,3090,6466,0
bifrost,61,6467,0
bifrost,197,6468,0
bifrost,33,6469,0
bifrost,32,6470,0
bifrost,1921,6471,0
bifrost,32,6472,0
bifrost,33,6473,0
bifrost,32,6474,0
bifrost,1203,6475,0
bifrost,61,6476,0
bifrost,704,6477,0
bifrost,61,6478,0
bifrost,267,6479,0
bifrost,61,6480,0
bifrost,792,6481,0
bifrost,43,6482,0
bifrost,50,6483,0
bifrost,2966,6484,0
bifrost,61,6485,0
bifrost,1040,6486,0
bifrost,61,6487,0
bifrost,208,6488,0
bifrost,61,6489,0
bifrost,1648,6490,0
bifrost,61,6491,0
bifrost,1759,6492,0
bifrost,60,6493,0
bifrost,886,6494,0
